CompanyName,MarketCap,EmployeesTotalAmount
Pinduoduo,121330000000,NAN
CVS Health,120350000000,NAN
Rio Tinto,120050000000,NAN
Intel,118560000000,NAN
Goldman Sachs,117870000000,NAN
Toronto Dominion Bank,117800000000,NAN
Commonwealth Bank,117650000000,NAN
Siemens,113590000000,NAN
Elevance Health,113550000000,NAN
S&P Global,113320000000,NAN
American Express,112210000000,NAN
BlackRock,110840000000,NAN
Gilead Sciences,110470000000,NAN
Jingdong Mall,109910000000,NAN
Intuit,108580000000,NAN
Prologis,107670000000,NAN
Medtronic,107550000000,NAN
Wuliangye Yibin,107450000000,NAN
BP,104370000000,NAN
Deutsche Telekom,103540000000,NAN
AMD,103120000000,NAN
Sony,101890000000,NAN
American Tower,101730000000,NAN
Diageo,101530000000,NAN
Automatic Data Processing,99620000000,NAN
Equinor,99460000000,NAN
NTT (Nippon Telegraph & Telephone),98830000000,NAN
BYD,98610000000,NAN
Stryker Corporation,96970000000,NAN
Airbus,96780000000,NAN
TJX Companies,95580000000,NAN
Intuitive Surgical,95550000000,NAN
Chubb,94980000000,NAN
Estee Lauder,94130000000,NAN
Keyence,93710000000,NAN
Mondelez,92880000000,NAN
Cigna,92540000000,NAN
Porsche,91830000000,NAN
Citigroup,91630000000,NAN
British American Tobacco,90970000000,NAN
CSL,90620000000,NAN
Allianz,89930000000,NAN
Mitsubishi UFJ Financial,89730000000,NAN
Inditex,89720000000,NAN
Applied Materials,88010000000,NAN
PayPal,87180000000,NAN
Merck KGaA,85660000000,NAN
Marsh & McLennan Companies,84790000000,NAN
Booking Holdings (Booking.com),84530000000,NAN
Analog Devices,84290000000,NAN
Schneider Electric,83630000000,NAN
Glencore,83550000000,NAN
Canadian National Railway,83530000000,NAN
Altria Group,83240000000,NAN
Enbridge,82670000000,NAN
EssilorLuxottica,82470000000,NAN
Vale,82360000000,NAN
LG Energy Solution,81540000000,NAN
Duke Energy,80990000000,NAN
Compagnie Financière Richemont,80710000000,NAN
Al Rajhi Bank,80610000000,NAN
Regeneron Pharmaceuticals,80270000000,NAN
Northrop Grumman,80250000000,NAN
Progressive,78740000000,NAN
General Electric,78600000000,NAN
Air Liquide,78060000000,NAN
Southern Company,77980000000,NAN
Volkswagen,77720000000,NAN
Schlumberger,77280000000,NAN
BNP Paribas,76770000000,NAN
China Shenhua Energy,76120000000,NAN
Infosys,75410000000,NAN
EOG Resources,74870000000,NAN
Mercedes-Benz,74850000000,NAN
Vertex Pharmaceuticals,74490000000,NAN
ICICI Bank,74440000000,NAN
ServiceNow,74030000000,NAN
Becton Dickinson,73720000000,NAN
Target,73710000000,NAN
Hindustan Unilever,73330000000,NAN
Sinopec,72940000000,NAN
Canadian Pacific Railway,72110000000,NAN
SABIC,72040000000,NAN
HCA Healthcare,71950000000,NAN
GlaxoSmithKline,71840000000,NAN
U.S. Bancorp,70860000000,NAN
Zurich Insurance Group,70360000000,NAN
Iberdrola,70180000000,NAN
3M,70040000000,NAN
Illinois Tool Works,69710000000,NAN
Moderna,69280000000,NAN
China Yangtze Power,69050000000,NAN
Air Products and Chemicals,68850000000,NAN
Zoetis,68810000000,NAN
AXA,68460000000,NAN
General Dynamics,68150000000,NAN
Kering,67890000000,NAN
CSX Corporation,67690000000,NAN
Bank of Montreal,67440000000,NAN
China Tourism Group Duty Free,67360000000,NAN
Petrobras,67040000000,NAN
Colgate-Palmolive,66800000000,NAN
Boston Scientific,66350000000,NAN
PNC Financial Services,66220000000,NAN
DBS Group,65960000000,NAN
Bank Central Asia,65570000000,NAN
Waste Management,65460000000,NAN
KDDI,65020000000,NAN
State Bank of India,64930000000,NAN
Fiserv,64880000000,NAN
Walmex,64770000000,NAN
Eaton,64060000000,NAN
SoftBank,63790000000,NAN
CNOOC,63700000000,NAN
Aon,63570000000,NAN
UBS,63420000000,NAN
National Australia Bank,63360000000,NAN
Nongfu Spring,63190000000,NAN
Postal Savings Bank of China,63120000000,NAN
Crown Castle,63090000000,NAN
CME Group,62980000000,NAN
Equinix,62360000000,NAN
Humana,62350000000,NAN
BMW,62000000000,NAN
Micron Technology,61940000000,NAN
America Movil,61210000000,NAN
Sherwin-Williams,61100000000,NAN
Fast Retailing,60960000000,NAN
ABB,60960000000,NAN
Truist Financial,60840000000,NAN
Canadian Natural Resources,60780000000,NAN
Lam Research,60720000000,NAN
Activision Blizzard,60720000000,NAN
Freeport-McMoRan,60430000000,NAN
Scotiabank,60040000000,NAN
Enel,60000000000,NAN
Norfolk Southern,59210000000,NAN
Hong Kong Exchanges & Clearing,58800000000,NAN
The Saudi National Bank,58720000000,NAN
Intercontinental Exchange,58590000000,NAN
Daiichi Sankyō,58440000000,NAN
Vinci,58430000000,NAN
Occidental Petroleum,57940000000,NAN
MetLife,57730000000,NAN
Bharti Airtel,57490000000,NAN
Housing Development Finance Corporation,57440000000,NAN
Charter Communications,57240000000,NAN
Blackstone Group,57190000000,NAN
Emerson,57030000000,NAN
KLA,56890000000,NAN
Atlas Copco,56740000000,NAN
Investor AB,56500000000,NAN
Thomson Reuters,56320000000,NAN
Heineken,56150000000,NAN
Mindray,56050000000,NAN
Airbnb,56040000000,NAN
Anglo American,55910000000,NAN
KKR & Co.,55710000000,NAN
Siemens Healthineers,55640000000,NAN
RELX,55620000000,NAN
Dollar General,55570000000,NAN
Pioneer Natural Resources,55460000000,NAN
Sumitomo Mitsui Financial Group,55320000000,NAN
Westpac Banking,55250000000,NAN
Verbund AG,55080000000,NAN
Safran,55050000000,NAN
China Telecom,55010000000,NAN
Midea,54920000000,NAN
Marathon Petroleum,54740000000,NAN
McKesson,54730000000,NAN
Industrial Bank,54650000000,NAN
Santander,54500000000,NAN
Enterprise Products,54380000000,NAN
Life Insurance Corporation of India (LIC),54200000000,NAN
Vmware,53660000000,NAN
United Heavy Machinery,53580000000,NAN
NetEase,53530000000,NAN
Monster Beverage,53480000000,NAN
Foshan Haitian Flavouring and Food,53410000000,NAN
Moody's,53070000000,NAN
Adani Enterprises,52810000000,NAN
O'Reilly Automotive,52720000000,NAN
Uber,52650000000,NAN
Recruit,52200000000,NAN
Kraft Heinz,52160000000,NAN
Southern Copper,52100000000,NAN
Bayer,51980000000,NAN
ENI,51960000000,NAN
Dominion Energy,51550000000,NAN
Keurig Dr Pepper,51350000000,NAN
BASF,51060000000,NAN
General Motors,51010000000,NAN
Pernod Ricard,50810000000,NAN
General Mills,50680000000,NAN
Ford,50570000000,NAN
ITC,50370000000,NAN
Reckitt Benckiser,49980000000,NAN
Saudi Telecom Company,49980000000,NAN
Phillips 66,49950000000,NAN
Stellantis,49640000000,NAN
American Electric Power,49600000000,NAN
Valero Energy,49170000000,NAN
EDF (Electricité de France),49100000000,NAN
Shin-Etsu Chemical,48900000000,NAN
Synopsys,48850000000,NAN
Public Storage,48740000000,NAN
Sempra Energy,48570000000,NAN
Bank of Communications,48560000000,NAN
Marriott International,48550000000,NAN
Dassault Systèmes,48520000000,NAN
Takeda Pharmaceutical,48430000000,NAN
ING,48210000000,NAN
Tokyo Electron,48100000000,NAN
Nintendo,48040000000,NAN
American International Group,47950000000,NAN
ANZ Bank,47870000000,NAN
Munich RE (Münchener Rück),47750000000,NAN
Edwards Lifesciences,47610000000,NAN
Bank Rakyat Indonesia,47510000000,NAN
Deutsche Post,47410000000,NAN
Adani Total Gas,47370000000,NAN
Archer Daniels Midland (ADM),47210000000,NAN
London Stock Exchange,47100000000,NAN
Roper Technologies,47050000000,NAN
LONGi Green Energy Technology,47020000000,NAN
FedEx,46880000000,NAN
Shopify,46870000000,NAN
National Grid,46860000000,NAN
Amphenol,46750000000,NAN
Kimberly-Clark,46720000000,NAN
AutoZone,46660000000,NAN
Oriental Land,46430000000,NAN
Itaú Unibanco,46290000000,NAN
The Hershey Company,46270000000,NAN
Hikvision,46260000000,NAN
Hitachi,46120000000,NAN
Johnson Controls,46110000000,NAN
Mitsubishi Corporation,46000000000,NAN
Baidu,45970000000,NAN
Alimentation Couche-Tard,45950000000,NAN
Aflac,45910000000,NAN
Samsung Biologics,45650000000,NAN
Woodside Energy,45590000000,NAN
Budweiser APAC,45590000000,NAN
DexCom,45450000000,NAN
The Travelers Companies,45430000000,NAN
Maaden,45400000000,NAN
Fortescue,45330000000,NAN
Intesa Sanpaolo,45090000000,NAN
Macquarie,45010000000,NAN
Cintas,44900000000,NAN
Universal Music Group,44870000000,NAN
SK Hynix,44850000000,NAN
Centene,44540000000,NAN
Simon Property Group,44480000000,NAN
Daikin,44460000000,NAN
Foxconn (Hon Hai Precision Industry),44420000000,NAN
Hess,44300000000,NAN
Adyen,44140000000,NAN
Motorola Solutions,44110000000,NAN
Bayan Resources,43950000000,NAN
MercadoLibre,43930000000,NAN
Bajaj Finance,43860000000,NAN
Cadence Design Systems,43790000000,NAN
Agilent Technologies,43720000000,NAN
Itōchū Shōji,43640000000,NAN
Kuaishou Technology,43590000000,NAN
Corteva,43590000000,NAN
Exelon Corporation,43390000000,NAN
Mitsui Bussan,43200000000,NAN
Kotak Mahindra Bank,42990000000,NAN
Wanhua Chemical,42750000000,NAN
Ambev,42650000000,NAN
Suncor Energy,42600000000,NAN
Ecolab,42570000000,NAN
S.F. Express,42410000000,NAN
Paychex,42330000000,NAN
BCE,42080000000,NAN
Banco Santander Brasil,42060000000,NAN
lululemon athletica,41980000000,NAN
Ross Stores,41860000000,NAN
Newmont,41820000000,NAN
Prudential,41780000000,NAN
OCBC Bank,41770000000,NAN
Kinder Morgan,41760000000,NAN
Infineon,41750000000,NAN
CITIC Securities,41690000000,NAN
Workday,41410000000,NAN
NXP Semiconductors,41360000000,NAN
Block,41260000000,NAN
Ping An Bank,41230000000,NAN
Fidelity National Information Services,41120000000,NAN
Ferrari,41110000000,NAN
Trane Technologies,41100000000,NAN
Tokio Marine,40920000000,NAN
Chugai Pharmaceutical,40800000000,NAN
Palo Alto Networks,40770000000,NAN
Nordea Bank,40750000000,NAN
TC Energy,40620000000,NAN
Republic Services,40560000000,NAN
Honda,40530000000,NAN
Sun Hung Kai Properties,40500000000,NAN
Nutrien,40500000000,NAN
Arthur J. Gallagher & Co.,40480000000,NAN
Autodesk,40380000000,NAN
Biogen,40210000000,NAN
Realty Income,40180000000,NAN
Devon Energy,40020000000,NAN
Microchip Technology,40020000000,NAN
Banco Bilbao Vizcaya Argentaria,40020000000,NAN
Snowflake,39890000000,NAN
Compass Group,39880000000,NAN
Sysco,39880000000,NAN
Ørsted,39690000000,NAN
Williams Companies,39660000000,NAN
Parker-Hannifin,39610000000,NAN
Zijin Mining,39580000000,NAN
Constellation Brands,39520000000,NAN
Las Vegas Sands,39400000000,NAN
Lloyds Banking Group,39360000000,NAN
L3Harris Technologies,39250000000,NAN
East Money Information,39120000000,NAN
Naspers,39070000000,NAN
Xcel Energy,39010000000,NAN
Chipotle Mexican Grill,38860000000,NAN
Bank of New York Mellon,38750000000,NAN
Dow,38720000000,NAN
Apollo Global Management,38590000000,NAN
CIBC,38430000000,NAN
UOB,38400000000,NAN
Volvo Group,38370000000,NAN
Jardine Matheson,38340000000,NAN
TE Connectivity,38190000000,NAN
IQVIA,38140000000,NAN
Sika,38060000000,NAN
Fortinet,38030000000,NAN
Muyuan Foods,37770000000,NAN
Energy Transfer Partners,37520000000,NAN
MSCI,37500000000,NAN
Allstate,37490000000,NAN
Maersk,37350000000,NAN
Bank of China (Hong Kong),37340000000,NAN
WuXi AppTec,37230000000,NAN
Prudential Financial,37170000000,NAN
IDEXX Laboratories,37080000000,NAN
Capital One,37050000000,NAN
Mizuho Financial Group,37000000000,NAN
Xiaomi,36970000000,NAN
Nucor,36920000000,NAN
Denso,36850000000,NAN
7-Eleven,36780000000,NAN
Yum! Brands,36700000000,NAN
Halliburton,36510000000,NAN
YANGHE,36500000000,NAN
Cenovus Energy,36480000000,NAN
Jiangsu Hengrui Medicine,36440000000,NAN
BioNTech,36420000000,NAN
Lonza,36270000000,NAN
WuXi Biologics,36230000000,NAN
Carrier,36060000000,NAN
Anta Sports,36040000000,NAN
Wesfarmers,36010000000,NAN
Dupont De Nemours,36000000000,NAN
Haleon,35960000000,NAN
Neste,35680000000,NAN
Cheniere Energy,35520000000,NAN
Larsen & Toubro,35520000000,NAN
Alcon,35460000000,NAN
TransDigm,35290000000,NAN
Adani Green Energy,35270000000,NAN
Hilton Worldwide,35220000000,NAN
Paccar,34880000000,NAN
Axis Bank,34840000000,NAN
Japan Tobacco,34740000000,NAN
Consolidated Edison,34710000000,NAN
Manulife Financial,34650000000,NAN
Asian Paints,34600000000,NAN
STMicroelectronics,34590000000,NAN
Arista Networks,34550000000,NAN
Cummins,34390000000,NAN
LG Chem,34370000000,NAN
Constellation Software,34240000000,NAN
MediaTek,34210000000,NAN
Electronic Arts,34200000000,NAN
Ameriprise Financial,34180000000,NAN
Waste Connections,34150000000,NAN
Adani Transmission,34090000000,NAN
Otis Worldwide,34090000000,NAN
Haier Smart Home,33990000000,NAN
HCL Technologies,33950000000,NAN
Hoya,33790000000,NAN
Barrick Gold,33770000000,NAN
Hapag-Lloyd,33760000000,NAN
Pacific Gas and Electric,33720000000,NAN
MPLX,33690000000,NAN
China State Construction Engineering,33640000000,NAN
Barclays,33560000000,NAN
AmerisourceBergen,33480000000,NAN
Crédit Agricole,33470000000,NAN
Danone,33430000000,NAN
Old Dominion Freight Line,33220000000,NAN
DSV,33180000000,NAN
MTR Corporation,33140000000,NAN
Ametek,33030000000,NAN
NatWest Group,32980000000,NAN
Welltower,32970000000,NAN
ENGIE,32770000000,NAN
Kroger,32740000000,NAN
BAE Systems,32720000000,NAN
Cement Roadstone Holding,32480000000,NAN
Holcim Group,32440000000,NAN
Mettler-Toledo,32310000000,NAN
Dollar Tree,32250000000,NAN
D. R. Horton,32240000000,NAN
Hang Seng Bank,32200000000,NAN
Murata Manufacturing (Murata Seisakusho),32120000000,NAN
AIER Eye Hospital,32110000000,NAN
Illumina,32020000000,NAN
Grupo México,31990000000,NAN
Airports of Thailand,31930000000,NAN
Vanke,31920000000,NAN
Enphase Energy,31750000000,NAN
CITIC Bank,31750000000,NAN
Japan Post Bank,31740000000,NAN
Walgreens Boots Alliance,31570000000,NAN
SBA Communications,31460000000,NAN
China Pacific Insurance,31390000000,NAN
Experian,31380000000,NAN
Keysight,31360000000,NAN
CoStar Group,31360000000,NAN
Bank of Ningbo,31310000000,NAN
Shanghai Pudong Development Bank,31310000000,NAN
China Overseas Land & Investment,31300000000,NAN
Sea (Garena),31280000000,NAN
PSEG,31250000000,NAN
Singtel,31070000000,NAN
Atlassian,30980000000,NAN
Telstra,30970000000,NAN
CITIC limited,30940000000,NAN
Brown Forman,30860000000,NAN
Marvell Technology Group,30800000000,NAN
Cognizant Technology Solutions,30700000000,NAN
Interactive Brokers,30690000000,NAN
Rockwell Automation,30690000000,NAN
CaixaBank,30690000000,NAN
Maruti Suzuki India,30670000000,NAN
VICI Properties,30620000000,NAN
ResMed,30590000000,NAN
Samsung SDI,30580000000,NAN
Banco Bradesco,30480000000,NAN
The People's Insurance Company (PICC),30390000000,NAN
Deutsche Börse,30380000000,NAN
Dell,30370000000,NAN
People’s Insurance Company of China,30360000000,NAN
Nasdaq,30280000000,NAN
Baker Hughes,30210000000,NAN
PPG Industries,30200000000,NAN
DMart,30150000000,NAN
DNB,30020000000,NAN
UniCredit,29970000000,NAN
Corning,29920000000,NAN
WEC Energy Group,29890000000,NAN
Eversource Energy,29880000000,NAN
Luxshare Precision,29830000000,NAN
WEG ON,29820000000,NAN
Digital Realty,29780000000,NAN
Great Wall Motors,29760000000,NAN
Oneok,29750000000,NAN
Hexagon,29730000000,NAN
Copart,29710000000,NAN
Restaurant Brands International,29710000000,NAN
Capgemini,29680000000,NAN
State Street Corporation,29600000000,NAN
Coupang,29580000000,NAN
Nidec,29540000000,NAN
Vodafone,29340000000,NAN
LyondellBasell,29330000000,NAN
Hyundai,29320000000,NAN
Sun Pharmaceutical,29310000000,NAN
Yili Group,29290000000,NAN
Swiss Re,29280000000,NAN
Swisscom,29220000000,NAN
Chunghwa Telecom,29190000000,NAN
Ferguson,29080000000,NAN
Bajaj Finserv,29070000000,NAN
Japan Post Holdings,29070000000,NAN
Telus,28970000000,NAN
Givaudan,28880000000,NAN
Generali,28780000000,NAN
American Water Works,28770000000,NAN
GlobalFoundries,28750000000,NAN
Fomento Económico Mexicano,28700000000,NAN
Loblaw Companies,28680000000,NAN
Henkel,28610000000,NAN
Verisk Analytics,28600000000,NAN
Galaxy Entertainment,28540000000,NAN
Ahold Delhaize,28460000000,NAN
Global Payments,28430000000,NAN
Imperial Oil,28430000000,NAN
Genmab,28350000000,NAN
Fanuc,28330000000,NAN
Bank Mandiri,28320000000,NAN
Compagnie de Saint-Gobain,28250000000,NAN
Discover Financial Services,28150000000,NAN
Orange,28090000000,NAN
International Flavors & Fragrances,28040000000,NAN
KBC,28000000000,NAN
Sun Life Financial,28000000000,NAN
JD Health,28000000000,NAN
W. W. Grainger,27920000000,NAN
Gree Electric Appliances,27910000000,NAN
RWE,27860000000,NAN
HP,27850000000,NAN
Vestas Wind Systems,27850000000,NAN
Kühne + Nagel,27810000000,NAN
SMC corp,27750000000,NAN
Alnylam Pharmaceuticals,27680000000,NAN
Fastenal,27590000000,NAN
KONE,27490000000,NAN
Nokia,27430000000,NAN
Willis Towers Watson,27430000000,NAN
Transurban,27300000000,NAN
Constellation Energy,27300000000,NAN
PTT PCL,27300000000,NAN
Titan Company,27290000000,NAN
Woolworths Group,27290000000,NAN
Lennar,27260000000,NAN
Warner Bros. Discovery,27240000000,NAN
Shenzhen Inovance,27220000000,NAN
E.ON,27130000000,NAN
Foxconn Industrial Internet,27070000000,NAN
Adidas,27030000000,NAN
ON Semiconductor,27010000000,NAN
Cheniere Energy,26970000000,NAN
Franco-Nevada,26970000000,NAN
Aptiv,26630000000,NAN
Maybank,26630000000,NAN
Coca-Cola European Partners,26470000000,NAN
Zimmer Biomet,26370000000,NAN
Sampo,26370000000,NAN
Astellas Pharma,26360000000,NAN
EQT,26330000000,NAN
Daimler Truck,26240000000,NAN
United Rentals,26150000000,NAN
Thales,25960000000,NAN
Gartner,25960000000,NAN
Albemarle,25960000000,NAN
Wipro,25950000000,NAN
M&T Bank,25920000000,NAN
Ashtead,25880000000,NAN
Beiersdorf,25860000000,NAN
Wolters Kluwer,25790000000,NAN
Intact Financial,25790000000,NAN
Deutsche Bank,25750000000,NAN
BTG Pactual,25750000000,NAN
Horizon Therapeutics,25640000000,NAN
Amadeus IT Group,25640000000,NAN
Hormel Foods,25630000000,NAN
Saudi Electricity,25600000000,NAN
CBRE Group,25560000000,NAN
Edison International,25530000000,NAN
BeiGene,25490000000,NAN
Agnico Eagle Mines,25400000000,NAN
Fujitsu,25390000000,NAN
Mobileye,25350000000,NAN
Seagen,25280000000,NAN
Coloplast,25240000000,NAN
Formosa Petrochemical,25190000000,NAN
Diamondback Energy,25130000000,NAN
Naturgy,25110000000,NAN
The Hartford,25090000000,NAN
T. Rowe Price,25090000000,NAN
Equifax,25050000000,NAN
EnBW Energie,25030000000,NAN
Sartorius,24990000000,NAN
Skandinaviska Enskilda Banken,24850000000,NAN
Veeva Systems,24840000000,NAN
CDW Corporation,24800000000,NAN
ULTA Beauty,24730000000,NAN
Kellogg's,24720000000,NAN
Assa Abloy,24690000000,NAN
Flutter Entertainment,24640000000,NAN
Trip.com,24590000000,NAN
SAIC Motor,24570000000,NAN
Riyad Bank,24520000000,NAN
Tractor Supply,24480000000,NAN
eBay,24470000000,NAN
Baxter,24420000000,NAN
UltraTech Cement,24380000000,NAN
Yum China,24280000000,NAN
Cellnex Telecom,24260000000,NAN
Rogers Communication,24240000000,NAN
FirstEnergy,24220000000,NAN
Alexandria Real Estate Equities,24210000000,NAN
Hannover Rück,24110000000,NAN
Genuine Parts Company,24110000000,NAN
Vulcan Materials,24100000000,NAN
Bridgestone,24080000000,NAN
SMIC,24080000000,NAN
Standard Chartered,24060000000,NAN
Telkom Indonesia,24060000000,NAN
China Resources Beer,23850000000,NAN
CK Hutchison Holdings,23790000000,NAN
Lindt,23780000000,NAN
Partners Group,23770000000,NAN
Imperial Brands,23760000000,NAN
Raymond James,23690000000,NAN
Tyson Foods,23640000000,NAN
Arch Capital,23630000000,NAN
Fubon Financial,23610000000,NAN
Fifth Third Bank,23550000000,NAN
ArcelorMittal,23450000000,NAN
Central Japan Railway,23320000000,NAN
National Bank of Canada,23300000000,NAN
Sirius XM,23290000000,NAN
Sandvik,23280000000,NAN
Equity Residential,23260000000,NAN
Weyerhaeuser,23260000000,NAN
Nestlé India,23220000000,NAN
Fortive,23180000000,NAN
McCormick & Company,23150000000,NAN
First Republic Bank,23140000000,NAN
DTE Energy,23140000000,NAN
China Securities,23100000000,NAN
Delta Air Lines,23100000000,NAN
Delta Electronics,23010000000,NAN
Ecopetrol,22890000000,NAN
AvalonBay Communities,22890000000,NAN
Dai-ichi Life Holdings,22860000000,NAN
Great-West Lifeco,22840000000,NAN
Ameren,22830000000,NAN
CK Asset Holdings,22790000000,NAN
Sociedad Química y Minera,22750000000,NAN
Olympus,22750000000,NAN
Entergy,22710000000,NAN
DiDi,22710000000,NAN
ZTO Express,22630000000,NAN
Banorte,22480000000,NAN
CNH Industrial,22470000000,NAN
Oil & Natural Gas,22450000000,NAN
China Everbright Bank,22450000000,NAN
Anhui Conch Cement,22370000000,NAN
Canon,22370000000,NAN
COSCO Shipping,22370000000,NAN
Ingersoll Rand,22310000000,NAN
Legrand,22310000000,NAN
Goodman Group,22280000000,NAN
Koninklijke DSM,22250000000,NAN
KE Holdings,22250000000,NAN
Chow Tai Fook,22240000000,NAN
Trina Solar,22220000000,NAN
CrowdStrike,22200000000,NAN
PPL,22060000000,NAN
Telefónica,22050000000,NAN
Repsol,22000000000,NAN
Hewlett Packard Enterprise,21930000000,NAN
Evolution Gaming,21860000000,NAN
Naver,21800000000,NAN
Martin Marietta,21800000000,NAN
VeriSign,21760000000,NAN
Michelin,21710000000,NAN
Techtronic Industries,21610000000,NAN
Longfor Group,21550000000,NAN
LabCorp,21530000000,NAN
The Saudi British Bank,21470000000,NAN
Principal,21390000000,NAN
Unicharm,21370000000,NAN
Société Générale,21340000000,NAN
Epiroc,21260000000,NAN
JSW Steel,21260000000,NAN
UDR Apartments,21120000000,NAN
Adani Ports & SEZ,21100000000,NAN
Tesco,21090000000,NAN
Huntington Bancshares,21060000000,NAN
EDP Renováveis,21060000000,NAN
SSE,21050000000,NAN
Endesa,20950000000,NAN
Regions Financial,20920000000,NAN
Ansys,20850000000,NAN
Schindler Group,20850000000,NAN
China Minsheng Bank,20840000000,NAN
Southwest Airlines,20820000000,NAN
Argenx,20790000000,NAN
The Trade Desk,20700000000,NAN
East Japan Railway,20680000000,NAN
FirstRand,20650000000,NAN
Ericsson,20620000000,NAN
Shanghai Airport,20610000000,NAN
Cardinal Health,20610000000,NAN
Svenska Handelsbanken,20590000000,NAN
Mitsubishi Electric,20590000000,NAN
Citizens Financial Group,20500000000,NAN
Vonovia,20500000000,NAN
PTT Exploration and Production,20490000000,NAN
Li Auto,20420000000,NAN
Ares Management,20410000000,NAN
Church & Dwight,20380000000,NAN
Sany Heavy Industry,20360000000,NAN
Datadog,20360000000,NAN
Air China,20350000000,NAN
Teck Resources,20330000000,NAN
CGI,20320000000,NAN
Zoom,20310000000,NAN
Insulet,20300000000,NAN
Grupo Bimbo,20280000000,NAN
Extra Space Storage,20230000000,NAN
Yankuang Energy (Yanzhou Coal Mining),20220000000,NAN
BioMarin Pharmaceutical,20200000000,NAN
Terumo,20190000000,NAN
Aena,20170000000,NAN
Sumitomo,20110000000,NAN
Komatsu,20090000000,NAN
Xylem,20050000000,NAN
BOE Technology,20050000000,NAN
NTT Data,20040000000,NAN
CRRC,20020000000,NAN
China Unicom,20010000000,NAN
Fujifilm,19940000000,NAN
Shiseido,19880000000,NAN
Quanta Services,19880000000,NAN
Ganfeng Lithium,19850000000,NAN
NTPC Limited,19850000000,NAN
EDP Group,19840000000,NAN
Fortis,19840000000,NAN
Atlantia,19810000000,NAN
Ryanair,19790000000,NAN
Northern Trust,19730000000,NAN
W. R. Berkley,19720000000,NAN
Wheaton Precious Metals,19700000000,NAN
Veolia,19650000000,NAN
Conagra Brands,19630000000,NAN
Kakao,19600000000,NAN
UPM-Kymmene,19570000000,NAN
Dover,19560000000,NAN
